file_path,temperature,device,device_index,vd_V,vth_traditional_V,vth_sqrt_V,gm_traditional_A_per_V,gm_sqrt_A_per_V,vth_diff_V,vth_diff_percent,num_points
./chip3/115K/Nmos/4.txt,115K,nmos,4,0.7000000000000001,0.7761987577639751,0.5522492311265595,0.005366666666666666,0.08072680621949291,-0.22394952663741552,-28.852085164701286,41
./chip3/115K/Nmos/4.txt,115K,nmos,4,0.8,0.7772961373390559,0.5512172159689281,0.0054366666666666695,0.080990212076751,-0.22607892137012775,-29.08530102105889,41
./chip3/115K/Nmos/4.txt,115K,nmos,4,0.9,0.7758658536585364,0.55068812214737,0.005466666666666665,0.08136856350298949,-0.2251777315111665,-29.0227660425263,41
./chip3/115K/Nmos/4.txt,115K,nmos,4,1.0,0.775015160703456,0.5505476126733136,0.00549666666666666,0.08184375015678036,-0.22446754803014235,-28.96298800482825,41
./chip3/115K/Nmos/4.txt,115K,nmos,4,1.1,0.7743908323281065,0.5500759702422321,0.005526666666666669,0.0820768959703945,-0.22431486208587437,-28.966621597456232,41
./chip3/115K/Nmos/4.txt,115K,nmos,4,1.2,0.7730727600721581,0.5495187690273418,0.005543333333333324,0.08234824998687817,-0.22355399104481632,-28.917587398105958,41
./chip3/115K/Pmos/1.txt,115K,pmos,1,0.1,-0.7559949087823495,-0.5107985150832486,0.000157133333333333,0.013384373929913748,0.24519639369910096,32.43360383127829,41
./chip3/115K/Pmos/1.txt,115K,pmos,1,0.2,-0.7579827213822891,-0.5151395756721613,0.00015433333333333325,0.013362928981922248,0.24284314571012777,32.0380846237852,41
./chip3/115K/Pmos/1.txt,115K,pmos,1,0.3,-0.7568556244464119,-0.51544207397825,0.00015053333333333305,0.013171234386352933,0.24141355046816182,31.89690908946331,41
./chip3/115K/Pmos/1.txt,115K,pmos,1,0.4,-0.757711171662125,-0.5189348382659391,0.00014679999999999988,0.013092886347631581,0.23877633339618587,31.51284319490803,41
./chip3/115K/Pmos/1.txt,115K,pmos,1,0.5,-0.7508134873850514,-0.521968565772024,0.00014136666666666694,0.013016692026843552,0.22884492161302739,30.47959652537052,41
./chip3/115K/Pmos/1.txt,115K,pmos,1,0.6,-0.7614513788098688,-0.5244590826173056,0.0001377999999999998,0.012828895491754762,0.23699229619256323,31.12375954495963,41
./chip3/115K/Pmos/1.txt,115K,pmos,1,0.7000000000000001,-0.7422754966887413,-0.5261539011171572,0.00012583333333333316,0.01259984209637701,0.21612159557158406,29.116089179245858,41
./chip3/115K/Pmos/1.txt,115K,pmos,1,0.8,-0.730365566037736,-0.5287404248273359,0.00011306666666666663,0.01228909856167184,0.2016251412104001,27.60605792305147,41
./chip3/115K/Pmos/1.txt,115K,pmos,1,0.9,-0.6995071193866371,-0.5277416203411045,9.129999999999989e-05,0.011702508532231412,0.17176549904553262,24.555218136470895,41
./chip3/115K/Pmos/1.txt,115K,pmos,1,1.0,-0.6745978152929488,-0.5243881738004668,6.71333333333332e-05,0.010709616116513457,0.15020964149248206,22.266547280063822,41
./chip3/115K/Pmos/1.txt,115K,pmos,1,1.1,-0.6446787889976006,-0.5079711587879018,3.611333333333341e-05,0.0082332213539331,0.13670763020969878,21.20554182064265,41
./chip3/115K/Pmos/1.txt,115K,pmos,1,1.2,-0.5207501684326575,-0.3860756457249413,1.3605833333333336e-07,0.0007053115183020889,0.13467452270771624,25.86163785852565,41
./chip3/115K/Pmos/2.txt,115K,pmos,2,0.1,-0.7587116564417165,-0.5381166839261208,0.000325999999999999,0.02007633360311184,0.22059497251559568,29.07494179675116,41
./chip3/115K/Pmos/2.txt,115K,pmos,2,0.2,-0.7614049586776868,-0.5410620675510174,0.00032266666666666734,0.02006097838101087,0.22034289112666938,28.938988197467673,41
./chip3/115K/Pmos/2.txt,115K,pmos,2,0.3,-0.7631722689075627,-0.5428667142630257,0.00031733333333333315,0.019893514870613235,0.22030555464453705,28.867080686761824,41
./chip3/115K/Pmos/2.txt,115K,pmos,2,0.4,-0.757729257641921,-0.5450302598998206,0.000305333333333333,0.019740068056919663,0.21269899774210044,28.070580038578274,41
./chip3/115K/Pmos/2.txt,115K,pmos,2,0.5,-0.759608062709966,-0.5474264869811396,0.00029766666666666635,0.019603120455672016,0.21218157572882634,27.933033645252614,41
./chip3/115K/Pmos/2.txt,115K,pmos,2,0.6,-0.7522721893491112,-0.5495004447403002,0.00028166666666666596,0.019366973820494224,0.20277174460881098,26.954571427697633,41
